"","Year","Type.of.Care","Daily.Rate","Sub.to.Index","Non.Weighted.Amount","Sumbitted.Required.Quality.Data","CBSA","Area","Wage.Index","Area.Type","CBSA.Rate"
"2224","2008","Routine Home Care",135.29,92.96,42.33,NA,"14740","Bremerton-Silverdale, WA",1.1641,"Urban",150.544736
"2225","2008","Routine Home Care",135.29,92.96,42.33,NA,"14860","Bridgeport-Stamford-Norwalk, CT",1.3503,"Urban",167.853888
"2226","2008","Routine Home Care",135.29,92.96,42.33,NA,"15180","Brownsville-Harlingen, TX",1.0059,"Urban",135.838464
"2227","2008","Routine Home Care",135.29,92.96,42.33,NA,"15260","Brunswick, GA",1.0842,"Urban",143.117232
"2228","2008","Routine Home Care",135.29,92.96,42.33,NA,"15380","Buffalo-Niagara Falls, NY",1.0052,"Urban",135.773392
"2229","2008","Routine Home Care",135.29,92.96,42.33,NA,"15500","Burlington, NC",0.9252,"Urban",128.336592
"2230","2008","Routine Home Care",135.29,92.96,42.33,NA,"15540","Burlington-South Burlington, VT",1.0106,"Urban",136.275376
"2231","2008","Routine Home Care",135.29,92.96,42.33,NA,"15764","Cambridge-Newton-Framingham, MA",1.1701,"Urban",151.102496
"2232","2008","Routine Home Care",135.29,92.96,42.33,NA,"15804","Camden, NJ",1.1085,"Urban",145.37616
"2233","2008","Routine Home Care",135.29,92.96,42.33,NA,"15940","Canton-Massillon, OH",0.9633,"Urban",131.878368
"2234","2008","Routine Home Care",135.29,92.96,42.33,NA,"15980","Cape Coral-Fort Myers, FL",0.9965,"Urban",134.96464
"2235","2008","Routine Home Care",135.29,92.96,42.33,NA,"16180","Carson City, NV",1.0693,"Urban",141.732128
"2236","2008","Routine Home Care",135.29,92.96,42.33,NA,"16220","Casper, WY",0.9755,"Urban",133.01248
"2237","2008","Routine Home Care",135.29,92.96,42.33,NA,"16300","Cedar Rapids, IA",0.9481,"Urban",130.465376
"2238","2008","Routine Home Care",135.29,92.96,42.33,NA,"16580","Champaign-Urbana, IL",1.0287,"Urban",137.957952
"2239","2008","Routine Home Care",135.29,92.96,42.33,NA,"16620","Charleston, WV",0.9112,"Urban",127.035152
"2240","2008","Routine Home Care",135.29,92.96,42.33,NA,"16700","Charleston-North Charleston, SC",0.9755,"Urban",133.01248
"2241","2008","Routine Home Care",135.29,92.96,42.33,NA,"25060","Gulfport-Biloxi, MS",0.9509,"Urban",130.725664
"2242","2008","Routine Home Care",135.29,92.96,42.33,NA,"25180","Hagerstown-Martinsburg, MD-WV",0.9641,"Urban",131.952736
"2243","2008","Routine Home Care",135.29,92.96,42.33,NA,"25260","Hanford-Corcoran, CA",1.0968,"Urban",144.288528
"2244","2008","Routine Home Care",135.29,92.96,42.33,NA,"25420","Harrisburg-Carlisle, PA",1.0029,"Urban",135.559584
"2245","2008","Routine Home Care",135.29,92.96,42.33,NA,"25500","Harrisonburg, VA",0.9678,"Urban",132.296688
"2246","2008","Routine Home Care",135.29,92.96,42.33,NA,"25540","Hartford-West Hartford-East Hartford, CT (CT Hospitals)",1.162,"Urban",150.34952
"2247","2008","Routine Home Care",135.29,92.96,42.33,NA,"25620","Hattiesburg, MS",0.8,"Urban",116.698
"2248","2008","Routine Home Care",135.29,92.96,42.33,NA,"25860","Hickory-Lenoir-Morganton, NC",0.9611,"Urban",131.673856
"2249","2008","Routine Home Care",135.29,92.96,42.33,NA,"25980","Hinesville-Fort Stewart, GA",0.979,"Urban",133.33784
"2250","2008","Routine Home Care",135.29,92.96,42.33,NA,"26100","Holland-Grand Haven, MI",0.9774,"Urban",133.189104
"2251","2008","Routine Home Care",135.29,92.96,42.33,NA,"26180","Honolulu, HI",1.1836,"Urban",152.357456
"2252","2008","Routine Home Care",135.29,92.96,42.33,NA,"26300","Hot Springs, AR",0.9368,"Urban",129.414928
"2253","2008","Routine Home Care",135.29,92.96,42.33,NA,"26380","Houma-Bayou Cane-Thibodaux, LA",0.8621,"Urban",122.470816
"2254","2008","Routine Home Care",135.29,92.96,42.33,NA,"26420","Houston-Sugar Land-Baytown, TX",1.0675,"Urban",141.5648
"2255","2008","Routine Home Care",135.29,92.96,42.33,NA,"26580","Huntington-Ashland, WV-KY-OH (WV, KY Hospitals)",0.9597,"Urban",131.543712
"2256","2008","Routine Home Care",135.29,92.96,42.33,NA,"26620","Huntsville, AL",0.9608,"Urban",131.645968
"2257","2008","Routine Home Care",135.29,92.96,42.33,NA,"26820","1Idaho Falls, ID",0.9694,"Urban",132.445424
"2258","2008","Routine Home Care",135.29,92.96,42.33,NA,"26900","Indianapolis-Carmel, IN",1.0555,"Urban",140.44928
"2259","2008","Routine Home Care",135.29,92.96,42.33,NA,"26980","Iowa City, IA",1.0362,"Urban",138.655152
"2260","2008","Routine Home Care",135.29,92.96,42.33,NA,"30980","Longview, TX",0.9374,"Urban",129.470704
"2261","2008","Routine Home Care",135.29,92.96,42.33,NA,"31020","Longview, WA",1.0678,"Urban",141.592688
"2262","2008","Routine Home Care",135.29,92.96,42.33,NA,"31084","1Los Angeles-Long Beach-Santa Ana, CA",1.2544,"Urban",158.939024
"2263","2008","Routine Home Care",135.29,92.96,42.33,NA,"31140","Louisville-Jefferson County, KY-IN",0.9726,"Urban",132.742896
"2264","2008","Routine Home Care",135.29,92.96,42.33,NA,"31180","Lubbock, TX",0.9187,"Urban",127.732352
"2265","2008","Routine Home Care",135.29,92.96,42.33,NA,"31340","Lynchburg, VA",0.9274,"Urban",128.541104
"2266","2008","Routine Home Care",135.29,92.96,42.33,NA,"31420","Macon, GA",1.0154,"Urban",136.721584
"2267","2008","Routine Home Care",135.29,92.96,42.33,NA,"31460","Madera, CA",0.8698,"Urban",123.186608
"2268","2008","Routine Home Care",135.29,92.96,42.33,NA,"31540","Madison, WI",1.1563,"Urban",149.819648
"2269","2008","Routine Home Care",135.29,92.96,42.33,NA,"31700","Manchester-Nashua, NH",1.0926,"Urban",143.898096
"2270","2008","Routine Home Care",135.29,92.96,42.33,NA,"31900","Mansfield, OH",0.9889,"Urban",134.258144
"2271","2008","Routine Home Care",135.29,92.96,42.33,NA,"32580","McAllen-Edinburg-Mission, TX",0.9358,"Urban",129.321968
"2272","2008","Routine Home Care",135.29,92.96,42.33,NA,"32780","Medford, OR",1.1539,"Urban",149.596544
"2273","2008","Routine Home Care",135.29,92.96,42.33,NA,"32820","Memphis, TN-MS-AR",0.9998,"Urban",135.271408
"2274","2008","Routine Home Care",135.29,92.96,42.33,NA,"32900","Merced, CA",1.2236,"Urban",156.075856
"2275","2008","Routine Home Care",135.29,92.96,42.33,NA,"33124","Miami-Miami Beach-Kendall, FL",1.0466,"Urban",139.621936
"2276","2008","Routine Home Care",135.29,92.96,42.33,NA,"33140","Michigan City-La Porte, IN",0.9726,"Urban",132.742896
"2277","2008","Routine Home Care",135.29,92.96,42.33,NA,"33260","Midland, TX",1.0438,"Urban",139.361648
"2278","2008","Routine Home Care",135.29,92.96,42.33,NA,"33340","Milwaukee-Waukesha-West Allis, WI",1.0899,"Urban",143.647104
"2279","2008","Routine Home Care",135.29,92.96,42.33,NA,"33460","Minneapolis-St. Paul-Bloomington, MN-WI",1.1676,"Urban",150.870096
"2280","2008","Routine Home Care",135.29,92.96,42.33,NA,"33540","Missoula, MT",0.9523,"Urban",130.855808
"2281","2008","Routine Home Care",135.29,92.96,42.33,NA,"33660","Mobile, AL",0.8441,"Urban",120.797536
"2282","2008","Routine Home Care",135.29,92.96,42.33,NA,"33700","Modesto, CA",1.2511,"Urban",158.632256
"2283","2008","Routine Home Care",135.29,92.96,42.33,NA,"33740","Monroe, LA",0.853,"Urban",121.62488
"2284","2008","Routine Home Care",135.29,92.96,42.33,NA,"33780","Monroe, MI",1.0354,"Urban",138.580784
"2285","2008","Routine Home Care",135.29,92.96,42.33,NA,"33860","Montgomery, AL",0.8543,"Urban",121.745728
"2286","2008","Routine Home Care",135.29,92.96,42.33,NA,"34060","Morgantown, WV",0.8985,"Urban",125.85456
"2287","2008","Routine Home Care",135.29,92.96,42.33,NA,"34100","Morristown, TN",0.8462,"Urban",120.992752
"2288","2008","Routine Home Care",135.29,92.96,42.33,NA,"34580","Mount Vernon-Anacortes, WA",1.1218,"Urban",146.612528
"2289","2008","Routine Home Care",135.29,92.96,42.33,NA,"34620","Muncie, IN",0.9133,"Urban",127.230368
"2290","2008","Routine Home Care",135.29,92.96,42.33,NA,"34740","Muskegon-Norton Shores, MI",1.0604,"Urban",140.904784
"2291","2008","Routine Home Care",135.29,92.96,42.33,NA,"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.9397,"Urban",129.684512
"2292","2008","Routine Home Care",135.29,92.96,42.33,NA,"34900","Napa, CA",1.4266,"Urban",174.946736
"2293","2008","Routine Home Care",135.29,92.96,42.33,NA,"34940","Naples-Marco Island, FL",1.0604,"Urban",140.904784
"2294","2008","Routine Home Care",135.29,92.96,42.33,NA,"34980","Nashville-Davidson--Murfreesboro, TN",1.0504,"Urban",139.975184
"2295","2008","Routine Home Care",135.29,92.96,42.33,NA,"35004","Nassau-Suffolk, NY",1.3506,"Urban",167.881776
"2296","2008","Routine Home Care",135.29,92.96,42.33,NA,"35084","Newark-Union, NJ-PA",1.2685,"Urban",160.24976
"2297","2008","Routine Home Care",135.29,92.96,42.33,NA,"35300","New Haven-Milford, CT",1.275,"Urban",160.854
"2298","2008","Routine Home Care",135.29,92.96,42.33,NA,"35380","New Orleans-Metairie-Kenner, LA",0.942,"Urban",129.89832
"2299","2008","Routine Home Care",135.29,92.96,42.33,NA,"35644","1New York-White Plains-Wayne, NY-NJ",1.4056,"Urban",172.994576
"2300","2008","Routine Home Care",135.29,92.96,42.33,NA,"35660","Niles-Benton Harbor, MI",0.9509,"Urban",130.725664
"2301","2008","Routine Home Care",135.29,92.96,42.33,NA,"35980","Norwich-New London, CT",1.2728,"Urban",160.649488
"2302","2008","Routine Home Care",135.29,92.96,42.33,NA,"36084","Oakland-Fremont-Hayward, CA",1.6874,"Urban",199.190704
"2303","2008","Routine Home Care",135.29,92.96,42.33,NA,"36100","Ocala, FL",0.9458,"Urban",130.251568
"2304","2008","Routine Home Care",135.29,92.96,42.33,NA,"36140","Ocean City, NJ",1.117,"Urban",146.16632
"2305","2008","Routine Home Care",135.29,92.96,42.33,NA,"36220","Odessa, TX",1.0745,"Urban",142.21552
"2306","2008","Routine Home Care",135.29,92.96,42.33,NA,"36260","Ogden-Clearfield, UT",0.9595,"Urban",131.52512
"2307","2008","Routine Home Care",135.29,92.96,42.33,NA,"36420","Oklahoma City, OK",0.9433,"Urban",130.019168
"2308","2008","Routine Home Care",135.29,92.96,42.33,NA,"36500","Olympia, WA",1.182,"Urban",152.20872
"2309","2008","Routine Home Care",135.29,92.96,42.33,NA,"36540","Omaha-Council Bluffs, NE-IA",1.008,"Urban",136.03368
"2310","2008","Routine Home Care",135.29,92.96,42.33,NA,"36740","Orlando-Kissimmee, FL",1.0082,"Urban",136.052272
"2311","2008","Routine Home Care",135.29,92.96,42.33,NA,"36780","Oshkosh-Neenah, WI",0.9936,"Urban",134.695056
"2312","2008","Routine Home Care",135.29,92.96,42.33,NA,"36980","Owensboro, KY",0.9331,"Urban",129.070976
"2313","2008","Routine Home Care",135.29,92.96,42.33,NA,"37100","Oxnard-Thousand Oaks-Ventura, CA",1.2316,"Urban",156.819536
"2314","2008","Routine Home Care",135.29,92.96,42.33,NA,"37340","Palm Bay-Melbourne-Titusville, FL",1.0073,"Urban",135.968608
"2315","2008","Routine Home Care",135.29,92.96,42.33,NA,"37460","Panama City-Lynn Haven, FL",0.8652,"Urban",122.758992
"2316","2008","Routine Home Care",135.29,92.96,42.33,NA,"37620","Parkersburg-Marietta-Vienna, WV-OH",0.8509,"Urban",121.429664
"2317","2008","Routine Home Care",135.29,92.96,42.33,NA,"37700","Pascagoula, MS",0.8763,"Urban",123.790848
"2318","2008","Routine Home Care",135.29,92.96,42.33,NA,"37860","Pensacola-Ferry Pass-Brent, FL",0.8533,"Urban",121.652768
"2319","2008","Routine Home Care",135.29,92.96,42.33,NA,"37900","Peoria, IL",0.9581,"Urban",131.394976
"2320","2008","Routine Home Care",135.29,92.96,42.33,NA,"37964","Philadelphia, PA (PA Hospitals)",1.1729,"Urban",151.362784
"2321","2008","Routine Home Care",135.29,92.96,42.33,NA,"38060","Phoenix-Mesa-Scottsdale, AZ",1.0973,"Urban",144.335008
"2322","2008","Routine Home Care",135.29,92.96,42.33,NA,"38220","Pine Bluff, AR",0.8942,"Urban",125.454832
"2323","2008","Routine Home Care",135.29,92.96,42.33,NA,"38300","Pittsburgh, PA ",0.9252,"Urban",128.336592
"2324","2008","Routine Home Care",135.29,92.96,42.33,NA,"38340","Pittsfield, MA",1.095,"Urban",144.1212
"2325","2008","Routine Home Care",135.29,92.96,42.33,NA,"38540","Pocatello, ID",1.0027,"Urban",135.540992
"2326","2008","Routine Home Care",135.29,92.96,42.33,NA,"38860","Portland-South Portland-Biddeford, ME",1.0569,"Urban",140.579424
"2327","2008","Routine Home Care",135.29,92.96,42.33,NA,"38900","Portland-Vancouver-Beaverton, OR-WA",1.2177,"Urban",155.527392
"2328","2008","Routine Home Care",135.29,92.96,42.33,NA,"38940","Port St. Lucie-Fort Pierce, FL",1.0489,"Urban",139.835744
"2329","2008","Routine Home Care",135.29,92.96,42.33,NA,"39100","Poughkeepsie-Newburgh-Middletown, NY",1.1638,"Urban",150.516848
"2330","2008","Routine Home Care",135.29,92.96,42.33,NA,"39140","Prescott, AZ",1.0492,"Urban",139.863632
"2331","2008","Routine Home Care",135.29,92.96,42.33,NA,"39300","Providence-New Bedford-Fall River, RI-MA",1.1502,"Urban",149.252592
"2332","2008","Routine Home Care",135.29,92.96,42.33,NA,"39340","Provo-Orem, UT",1.0173,"Urban",136.898208
"2333","2008","Routine Home Care",135.29,92.96,42.33,NA,"39380","Pueblo, CO",0.9337,"Urban",129.126752
"2334","2008","Routine Home Care",135.29,92.96,42.33,NA,"39460","Punta Gorda, FL",1.0032,"Urban",135.587472
"2335","2008","Routine Home Care",135.29,92.96,42.33,NA,"39540","Racine, WI",0.998,"Urban",135.10408
"2336","2008","Routine Home Care",135.29,92.96,42.33,NA,"39580","Raleigh-Cary, NC",1.0522,"Urban",140.142512
"2337","2008","Routine Home Care",135.29,92.96,42.33,NA,"39660","Rapid City, SD",0.9422,"Urban",129.916912
"2338","2008","Routine Home Care",135.29,92.96,42.33,NA,"39740","Reading, PA",1.0264,"Urban",137.744144
"2339","2008","Routine Home Care",135.29,92.96,42.33,NA,"39820","Redding, CA",1.4078,"Urban",173.199088
"2340","2008","Routine Home Care",135.29,92.96,42.33,NA,"39900","Reno-Sparks, NV",1.2761,"Urban",160.956256
"2341","2008","Routine Home Care",135.29,92.96,42.33,NA,"40060","Richmond, VA",0.9789,"Urban",133.328544
"2342","2008","Routine Home Care",135.29,92.96,42.33,NA,"40140","Riverside-San Bernardino-Ontario, CA",1.1631,"Urban",150.451776
"2343","2008","Routine Home Care",135.29,92.96,42.33,NA,"40220","Roanoke, VA",0.9224,"Urban",128.076304
"2344","2008","Routine Home Care",135.29,92.96,42.33,NA,"40340","Rochester, MN",1.2169,"Urban",155.453024
"2345","2008","Routine Home Care",135.29,92.96,42.33,NA,"40380","Rochester, NY",0.9594,"Urban",131.515824
"2346","2008","Routine Home Care",135.29,92.96,42.33,NA,"40420","Rockford, IL",1.0655,"Urban",141.37888
"2347","2008","Routine Home Care",135.29,92.96,42.33,NA,"40484","Rockingham County, NH",1.0836,"Urban",143.061456
"2348","2008","Routine Home Care",135.29,92.96,42.33,NA,"40580","Rocky Mount, NC",0.9444,"Urban",130.121424
"2349","2008","Routine Home Care",135.29,92.96,42.33,NA,"40660","Rome, GA",0.9806,"Urban",133.486576
"2350","2008","Routine Home Care",135.29,92.96,42.33,NA,"40900","Sacramento--Arden-Arcade--Roseville, CA",1.4264,"Urban",174.928144
"2351","2008","Routine Home Care",135.29,92.96,42.33,NA,"40980","Saginaw-Saginaw Township North, MI",0.9466,"Urban",130.325936
"2352","2008","Routine Home Care",135.29,92.96,42.33,NA,"41060","St. Cloud, MN",1.1053,"Urban",145.078688
"2353","2008","Routine Home Care",135.29,92.96,42.33,NA,"41100","St. George, UT",0.9883,"Urban",134.202368
"2354","2008","Routine Home Care",135.29,92.96,42.33,NA,"41140","St. Joseph, MO-KS",1.0793,"Urban",142.661728
"2355","2008","Routine Home Care",135.29,92.96,42.33,NA,"41180","St. Louis, MO-IL",0.9605,"Urban",131.61808
"2356","2008","Routine Home Care",135.29,92.96,42.33,NA,"41420","Salem, OR",1.1134,"Urban",145.831664
"2357","2008","Routine Home Care",135.29,92.96,42.33,NA,"41500","Salinas, CA",1.5293,"Urban",184.493728
"2358","2008","Routine Home Care",135.29,92.96,42.33,NA,"41540","Salisbury, MD",0.955,"Urban",131.1068
"2359","2008","Routine Home Care",135.29,92.96,42.33,NA,"41620","Salt Lake City, UT",1.0029,"Urban",135.559584
"2360","2008","Routine Home Care",135.29,92.96,42.33,NA,"41660","San Angelo, TX",0.892,"Urban",125.25032
"2361","2008","Routine Home Care",135.29,92.96,42.33,NA,"41700","San Antonio, TX",0.9434,"Urban",130.028464
"2362","2008","Routine Home Care",135.29,92.96,42.33,NA,"41740","San Diego-Carlsbad-San Marcos, CA",1.2111,"Urban",154.913856
"2363","2008","Routine Home Care",135.29,92.96,42.33,NA,"41780","Sandusky, OH",0.9922,"Urban",134.564912
"2364","2008","Routine Home Care",135.29,92.96,42.33,NA,"41884","San Francisco-San Mateo-Redwood City, CA",1.6176,"Urban",192.702096
"2365","2008","Routine Home Care",135.29,92.96,42.33,NA,"41940","San Jose-Sunnyvale-Santa Clara, CA",1.6579,"Urban",196.448384
"2366","2008","Routine Home Care",135.29,92.96,42.33,NA,"42020","San Luis Obispo-Paso Robles, CA",1.2371,"Urban",157.330816
"2367","2008","Routine Home Care",135.29,92.96,42.33,NA,"42044","Santa Ana-Anaheim-Irvine, CA",1.2238,"Urban",156.094448
"2368","2008","Routine Home Care",135.29,92.96,42.33,NA,"42060","Santa Barbara-Santa Maria, CA",1.183,"Urban",152.30168
"2369","2008","Routine Home Care",135.29,92.96,42.33,NA,"42100","Santa Cruz-Watsonville, CA",1.6488,"Urban",195.602448
"2370","2008","Routine Home Care",135.29,92.96,42.33,NA,"42140","Santa Fe, NM",1.1546,"Urban",149.661616
"2371","2008","Routine Home Care",135.29,92.96,42.33,NA,"42220","Santa Rosa-Petaluma, CA",1.5428,"Urban",185.748688
"2372","2008","Routine Home Care",135.29,92.96,42.33,NA,"42260","Sarasota-Bradenton-Venice, FL",1.0526,"Urban",140.179696
"2373","2008","Routine Home Care",135.29,92.96,42.33,NA,"42340","Savannah, GA",0.9974,"Urban",135.048304
"2374","2008","Routine Home Care",135.29,92.96,42.33,NA,"42644","Scranton--Wilkes-Barre, PA",0.8904,"Urban",125.101584
"2375","2008","Routine Home Care",135.29,92.96,42.33,NA,"42644","Seattle-Bellevue-Everett, WA",1.2196,"Urban",155.704016
"2376","2008","Routine Home Care",135.29,92.96,42.33,NA,"42680","Sebastian-Vero Beach, FL",1.0211,"Urban",137.251456
"2377","2008","Routine Home Care",135.29,92.96,42.33,NA,"43100","Sheboygan, WI",0.9628,"Urban",131.831888
"2378","2008","Routine Home Care",135.29,92.96,42.33,NA,"43300","Sherman-Denison, TX",0.9069,"Urban",126.635424
"2379","2008","Routine Home Care",135.29,92.96,42.33,NA,"43340","Shreveport-Bossier City, LA",0.9456,"Urban",130.232976
"2380","2008","Routine Home Care",135.29,92.96,42.33,NA,"43580","Sioux City, IA-NE-SD",0.9813,"Urban",133.551648
"2381","2008","Routine Home Care",135.29,92.96,42.33,NA,"43620","Sioux Falls, SD",1.0196,"Urban",137.112016
"2382","2008","Routine Home Care",135.29,92.96,42.33,NA,"43780","South Bend-Mishawaka, IN-MI",1.0498,"Urban",139.919408
"2383","2008","Routine Home Care",135.29,92.96,42.33,NA,"43900","Spartanburg, SC",0.9786,"Urban",133.300656
"2384","2008","Routine Home Care",135.29,92.96,42.33,NA,"44060","Spokane, WA",1.1144,"Urban",145.924624
"2385","2008","Routine Home Care",135.29,92.96,42.33,NA,"44100","Springfield, IL",0.9483,"Urban",130.483968
"2386","2008","Routine Home Care",135.29,92.96,42.33,NA,"44140","Springfield, MA",1.0751,"Urban",142.271296
"2387","2008","Routine Home Care",135.29,92.96,42.33,NA,"44180","Springfield, MO",0.9034,"Urban",126.310064
"2388","2008","Routine Home Care",135.29,92.96,42.33,NA,"44220","Springfield, OH",0.9166,"Urban",127.537136
"2389","2008","Routine Home Care",135.29,92.96,42.33,NA,"44300","State College, PA",0.937,"Urban",129.43352
"2390","2008","Routine Home Care",135.29,92.96,42.33,NA,"44700","Stockton, CA",1.2205,"Urban",155.78768
"2391","2008","Routine Home Care",135.29,92.96,42.33,NA,"44940","Sumter, SC",0.8622,"Urban",122.480112
"2392","2008","Routine Home Care",135.29,92.96,42.33,NA,"45060","Syracuse, NY",1.0337,"Urban",138.422752
"2393","2008","Routine Home Care",135.29,92.96,42.33,NA,"45104","Tacoma, WA",1.1508,"Urban",149.308368
"2394","2008","Routine Home Care",135.29,92.96,42.33,NA,"45220","Tallahassee, FL",0.9538,"Urban",130.995248
